Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
294,Glades County CourtHouse,147.300000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4ELI near Moore Haven, Glades County, Florida OPEN Repeater serves Glades County, FL Amateur Radio Emergency Service linked to the 442.650 Mhz locate north of Labelle, FL",,,,
295,W4WEB,147.300000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WEB near Port Saint Joe, Gulf County, Florida OPEN",,,,
296,KF4LZA,147.300000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4LZA near Miami Gardens, Miami-Dade County, Florida OPEN",,,,
297,Hugh Ash Manor,147.315000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WV4ARS near DeLand, Volusia County, Florida OPEN",,,,
298,N4KVL,147.315000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4KVL near West Palm Beach, Palm Beach County, Florida OPEN",,,,
299,K4LKW,147.330000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LKW near Lake Wales, Polk County, Florida OPEN",,,,
300,Parrish Med Ctr,147.330000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KJ4BOJ near Titusville, Brevard County, Florida OPEN",,,,
301,K4FK,147.330000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FK near Fort Lauderdale, Broward County, Florida OPEN",,,,
302,K4NCA,147.330000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4NCA near Gulf Hammock, Levy County, Florida OPEN  Between CR 343 & SR 326. 1.7 Miles East of Henry Beck Park",,,,
303,Hwy 4/ Munson Hwy,147.330000,+,0.600000,DTCS,88.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"KO4SRC near Munson, Santa Rosa County, Florida OPEN",,,,
304,KD4MBN,147.345000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD4MBN near Groveland, Lake County, Florida OPEN Limit QSO time to 15 minutes. P25 digital mode has priority at all times.",,,,
305,WQCS-FM Tower,147.345000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AKH near Fort Pierce, Saint Lucie County, Florida OPEN Wires X digital node 11971. Conference room 21971.",,,,
306,KK4AFB,147.345000,+,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KK4AFB near Tampa, Hillsborough County, Florida OPEN",,,,
307,Lehigh Reg Hospital,147.345000,+,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KQ4HVI near Fort Myers, Lee County, Florida OPEN",,,,
308,K4FLK,147.345000,+,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Stock Island, Monroe County, Florida OPEN",,,,
309,20 Mile Bend/Lion Country Safari,147.360000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4UKP near Loxahatchee, Palm Beach County, Florida OPEN This is a County owned repeater",,,,
310,W4AAZ,147.360000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AAZ near Crestview, Okaloosa County, Florida OPEN Primary ARES repeater for the county. Located near I-10 at Exit 56.",,,,
311,KX4LEO,147.360000,+,0.600000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,FM,5.00,,50W,"KX4LEO near Webster, Sumter County, Florida OPEN",,,,
312,W4CLL,147.375000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CLL near Lakeland, Polk County, Florida OPEN 600",,,,
313,Old WESH2 tower in Holly Hill,147.375000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4ZKF near Daytona Beach, Volusia County, Florida OPEN",,,,
314,KJ4JAH,147.375000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KJ4JAH near DeFuniak Springs, Walton County, Florida OPEN",,,,
315,K4III,147.375000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4III near Perry, Taylor County, Florida CLOSED",,,,
316,K4PAL,147.375000,+,0.600000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4PAL near Aventura, Miami-Dade County, Florida OPEN This repeater has been installed at this site for over 30 years. It has been on the air ever since.",,,,
317,N4KVL,147.390000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4KVL near Boca Raton, Palm Beach County, Florida OPEN",,,,
318,NX4DN,147.390000,+,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NX4DN near Greensboro, Gadsden County, Florida OPEN Located on I-10 AT THE 170 MM.",,,,
319,KM4CTB,147.390000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4CTB near Jacksonville Beach, Duval County, Florida OPEN",,,,
320,N4SER,147.390000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SER near Sarasota, Sarasota County, Florida OPEN",,,,
321,K4AUS,147.390000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4AUS near Tavares, Lake County, Florida OPEN Limit QSO time to 15 minutes. P25 mode has priority at all times.",,,,
322,KB4ARS,147.390000,+,0.300000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4ARS near Jacksonville Beach, Duval County, Florida OPEN",,,,
323,W4DAK,147.390000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4DAK near Chiefland, Levy County, Florida OPEN",,,,
324,W2KJV,147.420000,,0.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W2KJV near Homosassa, Citrus County, Florida OPEN AllStar Simplex 47867 node is connected to the East Coast Reflector 24/7",,,,
325,NFM,147.425000,-,1.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4OVZ near North Fort Myers, Lee County, Florida OPEN",,,,
326,KC1AR,147.505000,-,0.600000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC1AR near Naples, Collier County, Florida OPEN",,,,
327,Hwy 301/SR 50,147.555000,,0.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AA4CB near Ridge Manor, Hernando County, Florida OPEN       Node #45558 147.555 FM(PL 146.2)-----       Node #44289 on 52.525 FM (no tone)---------       Node #45559 on 29.600 FM (no tone)--------        Node #55665 on 223.500 FM (no tone)",,,,
328,K0NLF,433.000000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K0NLF near Punta Gorda, Charlotte County, Florida OPEN",,,,
329,KK4MND,440.050000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KK4MND near Clearwater, Pinellas County, Florida OPEN",,,,
330,Downtown,440.100000,+,5.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N1CDO near Tampa, Hillsborough County, Florida OPEN",,,,
331,KV4SM,440.300000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KV4SM near Tampa, Hillsborough County, Florida OPEN Bilingual Repeater",,,,
332,KF4LZA,440.575000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KF4LZA near Orlando, Orange County, Florida OPEN This is the East Central Florida repeater for the KF4LZA DMR Linked system.",,,,
333,W1PB,441.425000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W1PB near Zephyrhills, Pasco County, Florida OPEN",,,,
334,AA4PP,441.500000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"AA4PP near Naples, Collier County, Florida OPEN",,,,
335,N4TDX,441.500000,+,5.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4TDX near Titusville, Brevard County, Florida OPEN Wires X enabled",,,,
336,K4FLK,441.525000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Grassy Key, Monroe County, Florida OPEN",,,,
337,John Knox Village,441.800000,+,5.000000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4HJJ near Pompano Beach, Broward County, Florida OPEN Motorola Quantar",,,,
338,EOC,441.825000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,DV,5.00,,50W,"W4FFC near Port Saint Joe, Gulf County, Florida OPEN",,,,
339,N2GOZ,441.825000,,0.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N2GOZ near LEESBURG, Lake County, Florida OPEN Crossbands to 147.570 when needed.",,,,
340,Palmetto Hospital,441.850000,+,5.000000,DTCS,88.5,88.5,205,NN,023,Tone->Tone,FM,5.00,,50W,"W4PHR near Hialeah, Miami-Dade County, Florida OPEN",,,,
341,W2TR,441.875000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W2TR near The Villages, Sumter County, Florida OPEN",,,,
342,KJ4JMH,441.875000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"KJ4JMH near Bradenton, Manatee County, Florida OPEN Wires-X 63364",,,,
343,KD2OVP,441.900000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KD2OVP near Margate, Broward County, Florida OPEN",,,,
344,KD6YTS,441.900000,+,5.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD6YTS near Margate, Broward County, Florida OPEN",,,,
345,WB6KWH,441.975000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB6KWH near Ocala, Marion County, Florida OPEN TS1: BM TG3100 Florida Statewide<br> TS2: TGIF Dynamic",,,,
346,N4DES,442.000000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"N4DES near Boca Raton, Palm Beach County, Florida OPEN",,,,
347,K7BEN,442.000000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K7BEN near Jacksonville, Duval County, Florida OPEN",,,,
348,W4SLC,442.000000,+,5.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SLC near Port Saint Lucie, Saint Lucie County, Florida OPEN Located near Range Line Rd. near the Martin/St. Lucie Co. Line",,,,
349,KG1AES,442.012500,+,5.000000,DTCS,88.5,88.5,565,NN,023,Tone->Tone,FM,12.50,,50W,"KG1AES near Homestead, Miami-Dade County, Florida OPEN",,,,
350,WCJB-TV Tower,442.012500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,"KD4DRP near Gainesville, Alachua County, Florida OPEN",,,,
351,K4RPT,442.025000,+,5.000000,TSQL,88.5,118.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4RPT near Melbourne, Brevard County, Florida OPEN",,,,
352,KK4GLE,442.025000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KK4GLE near Miami, Miami-Dade County, Florida OPEN",,,,
353,KB2WVY,442.050000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB2WVY near Venice, Sarasota County, Florida OPEN",,,,
354,K4WRC,442.050000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4WRC near Wellington, Palm Beach County, Florida OPEN",,,,
355,,442.050000,+,5.000000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"near Florida City, Miami-Dade County, Florida OPEN",,,,
356,W4LOV,442.075000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4LOV near Orlando, Orange County, Florida OPEN 25 watts.",,,,
357,KI4GQO,442.075000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4GQO near Miami, Miami-Dade County, Florida CLOSED",,,,
358,K4TLH,442.100000,+,5.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4TLH near Tallahassee, Leon County, Florida OPEN",,,,
359,KD4SJF,442.100000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KD4SJF near Palm Beach Gardens, Palm Beach County, Florida OPEN",,,,
360,W4CSO,442.100000,+,5.000000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CSO near Miami, Miami-Dade County, Florida OPEN",,,,
361,Florida Mall,442.100000,+,5.000000,DTCS,88.5,88.5,423,NN,023,Tone->Tone,FM,5.00,,50W,"K4VDO near Orlando, Orange County, Florida OPEN Multi Mode Repeater  ALLSTAR NODE 510401 DSTAR XLX361 B DMR TS1 (TGIF 361) DMR TS2 (BM) TG 313782 (STATIC) TG 3112: FLA ST WIDE TG 31121: FIRST COAST DMR TG 311307: KINGSLAND TG 9990 PARROT  TG 31127: FL ST WIDE ARES TG 31128: NE ARES TG 31129: ORLANDO",,,,
362,Water Tank,442.125000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4EC near Bradenton, Manatee County, Florida OPEN",,,,
363,K4BKV,442.125000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BKV near Brooksville, Hernando County, Florida OPEN",,,,
364,K2HR,442.125000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K2HR near Daytona Beach, Volusia County, Florida OPEN",,,,
365,KF4LZA,442.137500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Key West, Monroe County, Florida OPEN This is the Southern Monroe Co. repeater for the KF4LZA DMR Linked system.",,,,
366,K4AG,442.150000,+,5.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4AG near Miami, Miami-Dade County, Florida OPEN",,,,
367,KF5IW,442.175000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KF5IW near Fort Myers, Lee County, Florida OPEN See website for talkgroups",,,,
368,KF4LZA,442.187500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Marathon, Monroe County, Florida OPEN This is the Central Monroe Co. repeater for the KF4LZA DMR Linked system.",,,,
369,Point of Americas,442.200000,+,5.000000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BUG near Fort Lauderdale, Broward County, Florida OPEN",,,,
370,KF4LZA,442.212500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Key Largo, Monroe County, Florida OPEN This is the Northern Monroe Co. repeater for the KF4LZA DMR Linked system",,,,
371,WT4L,442.225000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WT4L near Fort Myers, Lee County, Florida OPEN",,,,
372,Kings Point Retirement Community,442.225000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"W1SCC near Sun City Center, Hillsborough County, Florida OPEN",,,,
373,K7HJE,442.225000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K7HJE near Miami, Miami-Dade County, Florida OPEN",,,,
374,KN4EHC,442.225000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KN4EHC near DeLand, Volusia County, Florida OPEN",,,,
375,KD4Z,442.250000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD4Z near Orlando, Orange County, Florida OPEN",,,,
376,Skyway Bridge,442.250000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4UU near Saint Petersburg, Pinellas County, Florida OPEN",,,,
377,N4KEG,442.275000,+,5.000000,TSQL,88.5,82.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4KEG near Lakeland, Polk County, Florida OPEN",,,,
378,W4PLB,442.300000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"W4PLB near Sanford, Seminole County, Florida OPEN",,,,
379,KI4IJQ,442.325000,+,5.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4IJQ near Miami, Miami-Dade County, Florida OPEN",,,,
380,N4EMH,442.325000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4EMH near Wauchula, Hardee County, Florida OPEN",,,,
381,Lake Denton,442.350000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,DN,5.00,,50W,"W4HCA near Avon Park, Highlands County, Florida OPEN 350'.",,,,
382,KF4ACN,442.350000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4ACN near Princeton, Miami-Dade County, Florida OPEN",,,,
383,N2GKG,442.375000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N2GKG near Hialeah, Miami-Dade County, Florida OPEN Wide/narrowband. Bilingual.",,,,
384,Montura Ranches,442.375000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4PAZ near Clewiston, Hendry County, Florida OPEN",,,,
385,KF4LZA,442.387500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Homestead, Miami-Dade County, Florida OPEN This is the SouthWest Dade Co. repeater for the KF4LZA DMR Linked system.",,,,
386,Port Everglades,442.400000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"N4MOT near Fort Lauderdale, Broward County, Florida OPEN",,,,
387,K4FLK,442.400000,+,5.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Scout Key, Monroe County, Florida OPEN",,,,
388,KF4LZA,442.412500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Cutler Bay, Miami-Dade County, Florida OPEN This is the SouthEast Dade Co. repeater for the KF4LZA DMR Linked system.",,,,
389,Water Tower,442.425000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LKW near Dundee, Polk County, Florida OPEN",,,,
390,Port Everglades,442.425000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4MOT near Fort Lauderdale, Broward County, Florida OPEN",,,,
391,KN2R,442.425000,+,5.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KN2R near Cape Coral, Lee County, Florida OPEN Since Hurricane Ian, antenna was lowered greatly reducing range/coverage.",,,,
392,KM4CTB,442.425000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KM4CTB near Jacksonville Beach, Duval County, Florida OPEN",,,,
393,KN4YGT,442.425000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KN4YGT near Lake City, Columbia County, Florida OPEN Brandmiester on TS1 TGIF TS2 USE 50(TG#)",,,,
394,W4AB,442.450000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"W4AB near Fort Lauderdale, Broward County, Florida OPEN",,,,
395,AA4JS,442.450000,+,5.000000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AA4JS near Fort Myers, Lee County, Florida OPEN",,,,
396,W4VCO,442.450000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VCO near Clermont, Lake County, Florida OPEN",,,,
397,Sun Towers,442.450000,+,5.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4KPR near Sun City Center, Hillsborough County, Florida OPEN",,,,
398,Citrus Tower,442.450000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4VCO near Clermont, Lake County, Florida OPEN",,,,
399,K4VJ,442.475000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K4VJ near Clermont, Lake County, Florida OPEN",,,,
400,Comcast Tower,442.475000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SER near Sarasota, Sarasota County, Florida OPEN",,,,
401,Walt Disney World,442.500000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4WDW near Lake Buena Vista, Orange County, Florida OPEN",,,,
402,W4BUG,442.500000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BUG near Fort Lauderdale, Broward County, Florida OPEN",,,,
403,KR4DQ,442.525000,+,5.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KR4DQ near Miami, Miami-Dade County, Florida OPEN",,,,
404,W4MCO,442.525000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MCO near Winter Park, Orange County, Florida OPEN",,,,
405,Silver Lake,442.550000,+,5.000000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4CQ near Lady Lake, Lake County, Florida OPEN K9GMZ advises his repeater is retired and deregestred",,,,
406,W4RCC,442.575000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RCC near Hollywood, Broward County, Florida OPEN",,,,
407,Hospital,442.575000,+,5.000000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RCC near Port Saint Lucie, Saint Lucie County, Florida OPEN",,,,
408,Walt Disney World,442.575000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4WDW near Lake Buena Vista, Orange County, Florida OPEN Multi Mode Repeater",,,,
409,South Lake Hospital,442.600000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FC near Clermont, Lake County, Florida OPEN",,,,
410,KB1YBB,442.600000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KB1YBB near Vero Beach, Indian River County, Florida OPEN Treasure Coast TG 31123 Slot2 Please use Slot 1 for all other TG",,,,
411,K4FLK,442.600000,+,5.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near North Key Largo, Monroe County, Florida OPEN",,,,
412,WT2D,442.600000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WT2D near Lehigh Acres, Lee County, Florida OPEN",,,,
413,KJ4SHL,442.612500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KJ4SHL near Drew Park, Hillsborough County, Florida OPEN",,,,
414,K4FL,442.625000,+,5.000000,DTCS,88.5,88.5,411,NN,023,Tone->Tone,FM,5.00,,50W,"K4FL near Christmas, Orange County, Florida OPEN",,,,
415,KB4ELI,442.650000,+,5.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4ELI near Hialeah, Miami-Dade County, Florida OPEN",,,,
416,KA2AYR,442.650000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KA2AYR near Ormond Beach, Volusia County, Florida OPEN",,,,
417,KB4ELI,442.650000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4ELI near LaBelle, Glades County, Florida OPEN Repeater serves Glades County, FL Amateur Radio Emergency service been Linked to the 147.650 Mhz Repeater in Moore Haven.",,,,
418,KF4LZA,442.662500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4LZA near Miami, Miami-Dade County, Florida OPEN This is the Central Dade Co. repeater of the KF4LZA DMR Linked system.",,,,
419,W4CLL,442.675000,+,5.000000,TSQL,88.5,114.8,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4CLL near Lakeland, Polk County, Florida OPEN",,,,
420,W4CLL,442.675000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4CLL near Plant City, Hillsborough County, Florida OPEN",,,,
421,KF4ACN,442.687500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"KF4ACN near Princeton, Miami-Dade County, Florida CLOSED",,,,
422,W4MCO,442.700000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MCO near Orlando, Orange County, Florida OPEN",,,,
423,KN4GVY,442.700000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KN4GVY near Countryside, Pinellas County, Florida OPEN",,,,
424,W4RNT,442.725000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RNT near Tampa, Hillsborough County, Florida OPEN",,,,
425,Happiness Tower,442.737500,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,DN,12.50,,50W,"W4HCA near Lake Placid, Highlands County, Florida OPEN",,,,
426,KC1AR,442.750000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,DV,5.00,,50W,"KC1AR near Naples, Collier County, Florida OPEN",,,,
427,N1FL,442.750000,+,5.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N1FL near Altamonte Springs, Seminole County, Florida OPEN",,,,
428,KF4LZA,442.750000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KF4LZA near Miami Gardens, Miami-Dade County, Florida OPEN Part of the ODMR network",,,,
429,NA4DA,442.775000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NA4DA near Ocala, Marion County, Florida OPEN",,,,
430,AD1I,442.787500,+,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,"AD1I near Polk City, Polk County, Florida OPEN 67.0 Tone for Analog Private calls on TS2",,,,
431,Fire Sta 65,442.800000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,DN,5.00,,50W,"W4ELC near Palm Harbor, Pinellas County, Florida OPEN",,,,
432,I-95/FL-16,442.800000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4FCU near Saint Augustine, Saint Johns County, Florida OPEN",,,,
433,,442.800000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"near Fort Lauderdale, Broward County, Florida OPEN",,,,
